"","i","t","fid","lw"
"795",80,5,75,-1.20593889886966
"796",80,6,75,-1.43749802650524
"797",80,7,75,-1.52445865346801
"798",80,8,75,-1.27358723371384
"799",80,9,75,-1.13685179942134
"800",80,10,75,-1.33369529651994
"801",81,1,76,-0.168268439684702
"802",81,2,76,-0.0893927256519931
"803",81,3,76,-0.366859717559486
"804",81,4,76,-0.112532334626753
"805",81,5,76,-0.31256218585727
"806",81,6,76,0.0272197692650804
"807",81,7,76,-0.189813692921459
"808",81,8,76,-0.259918338513553
"809",81,9,76,-0.237599220306877
"810",81,10,76,0.0223870712782328
"811",82,1,77,0.811524342920539
"812",82,2,77,0.567577865022877
"813",82,3,77,0.941064812388721
"814",82,4,77,0.807654986017799
"815",82,5,77,0.73548916095745
"816",82,6,77,0.640543769019513
"817",82,7,77,0.365818987658934
"818",82,8,77,0.801267134648264
"819",82,9,77,0.375193234266229
"820",82,10,77,1.14417971351609
"821",83,1,78,-0.175344024868766
"822",83,2,78,-0.526308593427568
"823",83,3,78,-0.418770395314968
"824",83,4,78,-0.414022560237372
"825",83,5,78,-0.494905486454601
"826",83,6,78,-0.348954203009477
"827",83,7,78,0.0177533482475628
"828",83,8,78,-0.416250014094929
"829",83,9,78,-0.672392393087836
"830",83,10,78,-0.298890906586515
"831",84,1,79,1.429482965469
"832",84,2,286,0.398793676508897
"833",84,3,286,0.713786919651571
"834",84,4,286,0.569075394429956
"835",84,5,286,0.898851394480583
"836",84,6,286,1.02681072168145
"837",84,7,286,1.11355590923689
"838",84,8,286,0.680187202089085
"839",84,9,286,0.958736826804699
"840",84,10,286,1.07324657052722
"841",85,1,80,0.179234951460365
"842",85,2,80,0.252822384918254
"843",85,3,80,0.0735517768229677
"844",85,4,80,0.514307229389898
"845",85,5,80,0.347758936140723
"846",85,6,80,0.445647444910016
"847",85,7,80,0.311288345180839
"848",85,8,80,0.329646855992278
"849",85,9,80,0.234503659849438
"850",85,10,80,0.392834912400228
"851",86,1,81,0.50177493809338
"852",86,2,81,0.811798294266686
"853",86,3,81,0.519039224929378
"854",86,4,81,0.518281106644523
"855",86,5,81,0.538064573670462
"856",86,6,81,0.743654751843135
"857",86,7,81,0.583101880630514
"858",86,8,81,0.771296218184252
"859",86,9,81,0.784993710956888
"860",86,10,81,0.612512262017471
"861",87,1,82,-0.023789044613446
"862",87,2,82,0.0699564219755226
"863",87,3,82,0.255064516371556
"864",87,4,82,0.164129650777063
"865",87,5,82,0.174066374902112
"866",87,6,82,0.272031527788164
"867",87,7,82,0.183021129940253
"868",87,8,82,0.0222719422750095
"869",87,9,393,1.06786720533686
"870",87,10,393,0.592509035018715
"871",88,1,83,-1.99941279520438
"872",88,2,83,-2.44700759915408
"873",88,3,83,-2.32638690258492
"874",88,4,83,-2.2952599108622
"875",88,5,83,-2.30912475017203
"876",88,6,83,-2.36162276163826
"877",88,7,83,-2.53816425996468
"878",88,8,83,-2.34794745370279
"879",88,9,83,-2.49663362962134
"880",88,10,83,-2.4650846935505
"881",89,1,84,-0.315528344609648
"882",89,2,84,-0.642780102349373
"883",89,3,84,-0.714666485251358
"884",89,4,84,-0.57685240224374
"885",89,5,84,-0.563895037075812
"886",89,6,84,-0.406737169074133
"887",89,7,84,-0.801626410189278
"888",89,8,84,-0.301183795750735
"889",89,9,84,-0.743211731593696
"890",89,10,84,-0.950640446300353
"891",90,1,85,1.41120447453198
"892",90,2,85,1.18389117836817
"893",90,3,85,1.46586812404065
"894",90,4,85,1.20035744793204
"895",90,5,85,1.22962357088318
"896",90,6,85,1.38249949634631
"897",90,7,85,1.23806409411756
"898",90,8,85,1.65552075248793
"899",90,9,85,1.64742876505116
"900",90,10,502,0.903224688720416
"901",91,1,86,1.77351297977749
"902",91,2,86,1.82116885411403
"903",91,3,86,1.92280973894214
"904",91,4,86,2.26620527144383
"905",91,5,86,2.15666931992828
"906",91,6,86,1.95084867026847
"907",91,7,86,1.8784783298814
"908",91,8,86,2.00152667891238
"909",91,9,86,1.90375323996649
"910",91,10,86,1.7507919674561
"911",92,1,87,-0.747075924055651
"912",92,2,87,-0.925269257785438
"913",92,3,87,-1.00210599880183
"914",92,4,87,-1.16380494289491
"915",92,5,87,-0.833686516800521
"916",92,6,87,-0.991921164369393
"917",92,7,87,-1.1432420373468
"918",92,8,87,-1.04846950179002
"919",92,9,87,-0.62206353675552
"920",92,10,87,-0.971681593273149
"921",93,1,48,-1.15175298001554
"922",93,2,51,-0.90561431157714
"923",93,3,51,-0.968958829184672
"924",93,4,51,-0.691160377240518
"925",93,5,51,-0.755568073534839
"926",93,6,51,-0.642921611766061
"927",93,7,51,-0.585941369191577
"928",93,8,51,-0.609279145768406
"929",93,9,51,-0.561511784884413
"930",93,10,51,-0.705946180880332
"931",94,1,88,-0.0599279848052302
"932",94,2,88,-0.150328860771992
"933",94,3,88,0.577066392464667
"934",94,4,88,0.186376771828889
"935",94,5,88,0.181070437671781
"936",94,6,88,0.352158651659756
"937",94,7,88,0.271248660430331
"938",94,8,88,-0.0862439557636148
"939",94,9,443,1.47681464591373
"940",94,10,443,1.47683560284683
"941",95,1,89,1.26481892984227
"942",95,2,89,1.40006601826589
"943",95,3,89,1.05463720563971
"944",95,4,635,-0.844041407933209
"945",95,5,635,-0.641291286095465
"946",95,6,635,-0.656949866477975
"947",95,7,635,-0.729936310043273
"948",95,8,635,-0.681254404187824
"949",95,9,635,-0.714959870202003
"950",95,10,635,-0.801080804506598
"951",96,1,90,0.892811725127468
"952",96,2,90,0.607818079260815
"953",96,3,90,0.745178284625803
"954",96,4,652,1.66719005024461
"955",96,5,652,1.42916161711446
"956",96,6,652,1.56349120166425
"957",96,7,652,1.37539941430112
"958",96,8,652,1.30570879687155
"959",96,9,652,1.31033705828782
"960",96,10,652,1.97914402455292
"961",97,1,5,0.188368233631267
"962",97,2,99,-0.915681639541246
"963",97,3,99,-0.502732640137778
"964",97,4,305,-0.541337594216768
"965",97,5,305,-0.107606539549129
"966",97,6,305,-0.459697111947816
"967",97,7,301,-0.760934143597957
"968",97,8,301,-0.643837917650945
"969",97,9,301,-0.668117609636412
"970",97,10,238,-1.10262431938532
"971",98,1,91,-0.0731486779362608
"972",98,2,321,0.450673222470671
"973",98,3,321,0.527313492078185
"974",98,4,321,0.342720278632098
"975",98,5,321,1.08688891331899
"976",98,6,321,0.193205659221259
"977",98,7,321,0.290775313602374
"978",98,8,29,0.0531817296810851
"979",98,9,29,0.0621220515605324
"980",98,10,29,0.247962191872436
"981",99,1,92,-2.24207539439224
"982",99,2,92,-2.34709421609821
"983",99,3,92,-1.9226509722796
"984",99,4,92,-2.10080966258819
"985",99,5,92,-1.87132662594603
"986",99,6,92,-2.17168597492076
"987",99,7,92,-2.159804005148
"988",99,8,92,-2.18229206635022
"989",99,9,92,-1.92630174633735
"990",99,10,376,-1.74066192528687
"991",100,1,93,-0.792510939870663
"992",100,2,186,-0.836435434913358
"993",100,3,186,-0.770244678060652
"994",100,4,186,-0.812153069379299
"995",100,5,186,-0.586479884661501
"996",100,6,186,-0.937569935272128
"997",100,7,570,0.177006081938941
"998",100,8,570,0.175481344063497
"999",100,9,570,0.123062445053988
"1000",100,10,570,-0.36116576395348
"1001",101,1,94,-1.30218540959074
"1002",101,2,94,-1.54905959566275
"1003",101,3,94,-0.970888625190566
"1004",101,4,94,-1.17799526537478
"1005",101,5,94,-1.24269204871913
"1006",101,6,94,-1.27576427653793
"1007",101,7,94,-1.11808935579576
"1008",101,8,94,-1.50380260403209
"1009",101,9,94,-1.91909954502349
"1010",101,10,94,-1.19240723540688
"1011",102,1,65,-0.934381605188234
"1012",102,2,65,-1.54942942788011
"1013",102,3,65,-1.21678570030275
"1014",102,4,371,-1.84129140815535
"1015",102,5,371,-1.49822124856456
"1016",102,6,371,-2.06385390195144
"1017",102,7,371,-1.48298955295482
"1018",102,8,371,-1.93648025448809
"1019",102,9,371,-1.73441143981024
"1020",102,10,190,-2.21985346464417
"1021",103,1,95,2.62847082668163
"1022",103,2,95,2.46089196130936
"1023",103,3,95,2.5162421334117
"1024",103,4,95,2.68749999323307
"1025",103,5,95,2.40390787729394
"1026",103,6,95,2.6009715274136
"1027",103,7,95,2.37460022501258
"1028",103,8,95,2.51138951990329
"1029",103,9,95,2.5627957777821
"1030",103,10,95,2.38397247340286
"1031",104,1,34,-0.0944734652745485
"1032",104,2,34,0.408331218731406
"1033",104,3,34,0.022801905870947
"1034",104,4,34,-0.022309834684972
"1035",104,5,34,-0.19627405723788
"1036",104,6,34,-0.342830717409397
"1037",104,7,34,0.0814783771695415
"1038",104,8,34,-0.0196591059818044
"1039",104,9,34,0.184943213231616
"1040",104,10,34,0.039906873540185
"1041",105,1,96,-0.308550592846606
"1042",105,2,96,-0.552979493960115
"1043",105,3,96,-0.431928591853513
"1044",105,4,96,-0.513494171566733
"1045",105,5,96,-0.331653145409015
"1046",105,6,96,-0.260304860386451
"1047",105,7,96,-0.229921294242866
"1048",105,8,96,-0.626137117092039
"1049",105,9,96,-0.454258607183912
"1050",105,10,96,-0.524498832909179
"1051",106,1,97,-0.643423683339499
"1052",106,2,97,0.238517475832756
"1053",106,3,97,-0.0526898675642502
"1054",106,4,97,0.0482723310518249
"1055",106,5,97,-0.249608417492578
"1056",106,6,97,-0.215726729006445
"1057",106,7,9,0.259353746613388
"1058",106,8,9,0.00514969441945423
"1059",106,9,9,0.370667772935411
"1060",106,10,9,0.130029948402605
"1061",107,1,98,0.780886258733319
"1062",107,2,98,0.541011993070474
"1063",107,3,98,0.611496363352746
"1064",107,4,98,0.63770653599937
"1065",107,5,98,0.484602498141851
"1066",107,6,98,0.904349900676314
"1067",107,7,98,0.425767880323681
"1068",107,8,98,0.390244715970472
"1069",107,9,98,0.901984900579053
"1070",107,10,98,0.57424480730547
"1071",108,1,12,-1.54947876431079
"1072",108,2,12,-1.44603261326156
"1073",108,3,12,-1.77602945055133
"1074",108,4,514,-2.14319942413979
"1075",108,5,514,-2.07975468412111
"1076",108,6,514,-1.6915321116801
"1077",108,7,432,-2.26740806094195
"1078",108,8,261,-3.14365938306855
"1079",108,9,261,-3.34305661387097
"1080",108,10,261,-3.3359912687007
"1081",109,1,99,-1.93902048172268
"1082",109,2,99,-1.69367240030052
"1083",109,3,99,-1.84990101844189
"1084",109,4,99,-1.98396844382065
"1085",109,5,99,-1.91850930925023
"1086",109,6,99,-2.07434803521828
"1087",109,7,99,-2.1573431333631
"1088",109,8,99,-1.52819633390767
"1089",109,9,99,-2.04963295449101
"1090",109,10,99,-1.79178185674391
"1091",110,1,100,-2.4864988269787
"1092",110,2,100,-2.78421561820857
"1093",110,3,100,-2.36919225578427
"1094",110,4,100,-2.36206692745564
"1095",110,5,100,-2.45295981987517
"1096",110,6,100,-2.54806244362339
"1097",110,7,100,-2.31472383970238
"1098",110,8,100,-2.52770017410436
"1099",110,9,100,-2.38567509656017
"1100",110,10,100,-2.27738421923321
"1101",111,1,101,-1.86053993081887
"1102",111,2,101,-1.84793738653993
"1103",111,3,101,-2.2106743844454
"1104",111,4,101,-1.957100549783
"1105",111,5,101,-1.98014306334983
"1106",111,6,101,-1.94766049928782
"1107",111,7,101,-1.84298517613245
"1108",111,8,101,-1.80273829366423
"1109",111,9,101,-1.72463231283329
"1110",111,10,101,-1.90082754167893
"1111",112,1,102,-0.501064069264365
"1112",112,2,102,-0.342576954981901
"1113",112,3,102,-0.146264818379144
"1114",112,4,102,-0.271630164172061
"1115",112,5,102,-0.76487320923151
"1116",112,6,102,-0.565650320179443
"1117",112,7,102,-0.775343801572625
"1118",112,8,102,-0.227156381951415
"1119",112,9,102,-0.704662032171226
"1120",112,10,102,-0.686427875771726
"1121",113,1,103,0.751694770717343
"1122",113,2,103,0.837608306308115
"1123",113,3,103,0.49667964465658
"1124",113,4,450,0.948020496801139
"1125",113,5,231,0.347948207953119
"1126",113,6,608,-0.133391661339483
"1127",113,7,608,-0.18419165580702
"1128",113,8,608,0.413315135174208
"1129",113,9,608,0.103688782555129
"1130",113,10,608,-0.127679283114745
"1131",114,1,39,-1.720262739755
"1132",114,2,39,-1.72244912970638
"1133",114,3,455,-1.25300828186929
"1134",114,4,455,-1.71113312564417
"1135",114,5,455,-1.83705902756936
"1136",114,6,455,-1.6863313438554
"1137",114,7,455,-1.60221307626225
"1138",114,8,455,-1.25897645928007
"1139",114,9,455,-1.52886996426318
"1140",114,10,455,-1.65374186424943
"1141",115,1,44,0.72105147541988
"1142",115,2,44,0.524279428852635
"1143",115,3,44,0.453337460990081
"1144",115,4,44,0.738671653931261
"1145",115,5,44,0.406851075638396
"1146",115,6,44,0.137573308594202
"1147",115,7,44,0.543385299741731
"1148",115,8,44,0.707117010688366
"1149",115,9,44,0.489009773260139
"1150",115,10,44,0.966583956686796
"1151",116,1,104,-0.747675031048836
"1152",116,2,104,-0.87460075764248
"1153",116,3,387,-0.701179331109526
"1154",116,4,387,-0.659085539149172
"1155",116,5,387,-0.785137087135567
"1156",116,6,387,-0.657798879923096
"1157",116,7,387,-0.219025679547829
"1158",116,8,387,-0.853245862468202
"1159",116,9,387,-0.908355561217008
"1160",116,10,142,-1.05314716241581
"1161",117,1,105,-2.57859869926056
"1162",117,2,76,-1.47805131313579
"1163",117,3,76,-1.13963587519421
"1164",117,4,76,-0.996345493592215
"1165",117,5,76,-1.23602652654525
"1166",117,6,76,-1.00188145416173
"1167",117,7,491,-2.01709694523582
"1168",117,8,419,-2.16811411743969
"1169",117,9,419,-1.93673983164927
"1170",117,10,419,-2.15109122371399
"1171",118,1,106,0.702950746503055
"1172",118,2,106,0.732777266792407
"1173",118,3,106,0.627136472993741
"1174",118,4,106,0.599862186371298
"1175",118,5,288,0.0747254581016078
"1176",118,6,288,0.688719638193123
"1177",118,7,288,0.498925783337593
"1178",118,8,288,0.430569215809908
"1179",118,9,288,0.523019590034132
"1180",118,10,288,0.489322753815469
"1181",119,1,107,0.64112010062201
"1182",119,2,107,0.9650412271966
"1183",119,3,107,0.763159880800816
"1184",119,4,107,0.531725707502454
"1185",119,5,107,0.703728732882639
"1186",119,6,107,0.463774314102576
"1187",119,7,107,0.390278250838588
"1188",119,8,107,0.69373936240752
"1189",119,9,107,0.600152455563898
"1190",119,10,107,0.471242355823804
"1191",120,1,107,1.88666847545319
"1192",120,2,107,1.88770928131253
"1193",120,3,107,2.02418084681021
"1194",120,4,107,1.82972262753513
"1195",120,5,107,2.18520911800891
"1196",120,6,107,1.64927167088912
"1197",120,7,394,0.742734918832979
"1198",120,8,320,1.21616366381922
"1199",120,9,320,1.0773825793331
"1200",120,10,320,1.47148664536832
"1201",121,1,108,-1.45167041386093
"1202",121,2,108,-1.51819528777358
"1203",121,3,108,-1.51296980530775
"1204",121,4,108,-1.27566577026654
"1205",121,5,108,-1.23762631901525
"1206",121,6,108,-1.2493931655078
"1207",121,7,80,-0.170788758363441
"1208",121,8,80,-0.865631950329697
"1209",121,9,80,-0.33154318431905
"1210",121,10,80,-0.301483591326116
"1211",122,1,76,0.333642206143439
"1212",122,2,76,0.311010446370095
"1213",122,3,76,0.589845985918388
"1214",122,4,76,0.53874700114562
"1215",122,5,76,0.218594180220669
"1216",122,6,76,0.285489631082689
"1217",122,7,76,0.535078390689307
"1218",122,8,76,0.45198204900839
"1219",122,9,76,0.488805857028456
"1220",122,10,76,0.459798705941619
"1221",123,1,109,0.219720834189758
"1222",123,2,305,-0.0444739172559654
"1223",123,3,305,0.132088723354188
"1224",123,4,305,-0.111160650407383
"1225",123,5,500,0.260846693485657
"1226",123,6,500,0.361839471684593
"1227",123,7,500,0.299026955367513
"1228",123,8,500,0.268353417932237
"1229",123,9,500,0.41595656440458
"1230",123,10,500,0.299602785056969
"1231",124,1,110,-1.12009532933211
"1232",124,2,110,-1.34787009437876
"1233",124,3,110,-0.996914590493155
"1234",124,4,110,-1.10983813887646
"1235",124,5,110,-1.20976289810849
"1236",124,6,110,-0.923872067595107
"1237",124,7,110,-1.25385637977667
"1238",124,8,110,-1.29053704546833
"1239",124,9,110,-1.01650732379225
"1240",124,10,110,-0.888777994945428
"1241",125,1,111,-0.624366063937553
"1242",125,2,111,-0.765792594013795
"1243",125,3,111,-1.0772378754054
"1244",125,4,111,-0.322146563119286
"1245",125,5,111,-0.50580211772793
"1246",125,6,111,-0.683099946101162
"1247",125,7,111,-1.02965829847348
"1248",125,8,111,-0.412401363882136
"1249",125,9,111,-0.343198644936465
"1250",125,10,111,-0.600919900928657
"1251",126,1,92,-1.37703068502928
"1252",126,2,92,-1.17853888224204
"1253",126,3,92,-1.15300191251859
"1254",126,4,92,-1.14215162949266
"1255",126,5,92,-1.24198077365062
"1256",126,6,92,-0.874968587915743
"1257",126,7,92,-0.819039757206202
"1258",126,8,92,-1.10937358795399
"1259",126,9,92,-0.949402876094602
"1260",126,10,92,-0.977469735900962
"1261",127,1,112,-0.505220684190211
"1262",127,2,112,-0.148879427771262
"1263",127,3,112,-0.637169868698345
"1264",127,4,112,0.109625151377799
"1265",127,5,530,-0.451084459277578
"1266",127,6,530,-0.402088022101693
"1267",127,7,484,-0.753463685841091
"1268",127,8,484,-1.03257976987652
"1269",127,9,484,-0.606529623673035
"1270",127,10,484,-1.05895387276368
"1271",128,1,113,-0.300806067960982
"1272",128,2,113,0.071464943920368
"1273",128,3,113,-0.000995241121179491
"1274",128,4,113,-0.0619943066053727
"1275",128,5,113,-0.0177433201138869
"1276",128,6,113,-0.0343503481429698
"1277",128,7,113,-0.173789135509252
"1278",128,8,113,-0.535902792674454
"1279",128,9,113,-0.256104090707958
"1280",128,10,113,-0.124183804859389
"1281",129,1,81,1.87193260117319
"1282",129,2,81,2.02483726837487
"1283",129,3,81,1.88730057611348
"1284",129,4,81,2.31458209000413
"1285",129,5,81,2.06688080652653
"1286",129,6,648,1.36784280180763
"1287",129,7,79,2.03652894841951
"1288",129,8,79,1.84853366709548
"1289",129,9,79,2.0450350071165
"1290",129,10,79,1.91744431297664
"1291",130,1,114,-0.826113999410351
"1292",130,2,114,-1.09883044307142
"1293",130,3,114,-1.21702387773206
"1294",130,4,114,-1.24630343664036
"1295",130,5,114,-1.24050314845992
"1296",130,6,114,-1.58173112286621
"1297",130,7,114,-1.4780425119432
"1298",130,8,598,-0.35358333813306
"1299",130,9,598,-0.148048854411435
"1300",130,10,598,-0.68879551360589
"1301",131,1,115,-1.25730702416704
"1302",131,2,431,-0.970156107896655
"1303",131,3,431,-0.627258494919757
"1304",131,4,177,-1.17651318637947
"1305",131,5,177,-1.00717687260763
"1306",131,6,177,-1.11074627553714
"1307",131,7,177,-1.21023073120667
"1308",131,8,177,-1.15391604271495
"1309",131,9,177,-1.09884176737272
"1310",131,10,177,-1.22788126374945
"1311",132,1,85,1.44766285826787
"1312",132,2,85,1.37020574153788
"1313",132,3,85,0.961443659168154
"1314",132,4,85,0.830138854981243
"1315",132,5,85,1.25552189995693
"1316",132,6,85,1.20548521308398
"1317",132,7,85,0.834524414416845
"1318",132,8,85,0.849542136131089
"1319",132,9,85,1.05486219995174
"1320",132,10,85,0.891124600279525
"1321",133,1,116,-1.22727023319184
"1322",133,2,116,-1.44351082044708
"1323",133,3,116,-1.22102987487859
"1324",133,4,376,-1.64985707047227
"1325",133,5,206,-1.99773263063875
"1326",133,6,206,-2.14377349814407
"1327",133,7,206,-2.03800420718124
"1328",133,8,206,-1.77677953133301
"1329",133,9,206,-2.32227961764878
"1330",133,10,206,-2.09343633952735
"1331",134,1,117,-1.3249528452213
"1332",134,2,117,-1.12471752083534
"1333",134,3,117,-1.10608764927115
"1334",134,4,117,-0.90580785358819
"1335",134,5,117,-1.34554176810309
"1336",134,6,117,-0.837668765731238
"1337",134,7,117,-1.22552638976044
"1338",134,8,117,-1.23940695378252
"1339",134,9,425,-1.98532454730755
"1340",134,10,425,-1.91422262583385
"1341",135,1,118,1.84724489773269
"1342",135,2,118,1.66432864307431
"1343",135,3,118,2.03079827723039
"1344",135,4,130,1.09018483840006
"1345",135,5,130,1.08476847345563
"1346",135,6,130,1.41211822608588
"1347",135,7,130,1.34875182247406
"1348",135,8,322,1.16108295388144
"1349",135,9,322,1.36930048949214
"1350",135,10,322,1.87645625938279
"1351",136,1,119,0.999807327021902
"1352",136,2,119,0.786702535511516
"1353",136,3,119,1.15224175088214
"1354",136,4,499,1.52826470754765
"1355",136,5,499,1.63103564292874
"1356",136,6,499,1.44971809501648
"1357",136,7,499,1.47389916414942
"1358",136,8,234,0.491264221864787
"1359",136,9,234,0.670770766007013
"1360",136,10,234,0.604403160582325
"1361",137,1,120,2.37585681785188
"1362",137,2,120,2.12135215043321
"1363",137,3,120,2.12593657373458
"1364",137,4,120,2.191861767685
"1365",137,5,120,2.22854463907464
"1366",137,6,120,2.14136844788167
"1367",137,7,120,2.06019753639237
"1368",137,8,120,2.11799247607186
"1369",137,9,120,2.34589415362786
"1370",137,10,120,1.98893660916181
